,Children,Age,Tenure,MonthlyCharge,Bandwidth_GB_Year,DummyChurn
8336,4,18,60.45695,222.6281,6227.256543,0
8337,1,18,66.02069,124.9607,6108.607607,0
8338,3,52,66.13718,157.4836,5739.899898,0
8339,3,35,65.13745,184.9647,5807.53439,0
8340,3,38,71.68832,182.4538,6273.353878,0
8341,5,37,40.78534,157.4698,3610.264679,0
8342,1,89,70.77468,169.9378,6033.581345,0
8343,4,51,65.93469,117.472,5765.178653,0
8344,4,84,57.26943,169.9671,5107.688262,0
8345,1,49,63.71082,117.4686,5832.660558,0
8346,1,85,67.49463,245.175,6225.546359,0
8347,8,37,43.04477,134.9509,3905.467558,0
8348,2,60,42.25122,207.4974,3878.814514,0
8349,0,73,65.47514,127.482,5446.877589,0
8350,1,43,44.57297,92.48802,3788.13967,0
8351,4,24,65.52159,129.9483,6233.347563,0
8352,0,29,52.53037,169.9447,4636.42318,0
8353,2,25,48.03223,182.4433,4896.176201,0
8354,8,57,71.53791,162.4538,6766.152872,0
8355,0,79,51.41852,194.9882,4505.604532,0
8356,0,62,58.4866,240.1149,5277.732479,0
8357,1,32,48.49789,217.4725,4557.472307,1
8358,2,24,59.49864,139.9678,5311.713263,0
8359,0,57,60.08382,179.9794,5229.143504,0
8360,3,75,50.94315,162.4676,4946.54616,0
8361,1,23,54.50263,162.4526,4945.724284,0
8362,0,71,45.22174,204.961,4032.926983,0
8363,3,68,67.88471,124.9607,6076.692844,0
8364,3,20,63.59872,117.472,5644.627475,0
8365,1,47,69.75643,167.4564,6000.121571,0
8366,0,54,43.46156,182.4833,3871.367991,0
8367,3,35,54.63591,192.4885,4951.560917,0
8368,0,56,50.3835,164.9785,5014.025544,0
8369,6,79,45.88967,104.9643,4263.127961,0
8370,0,78,66.2073,220.1615,5943.037284,0
8371,3,65,57.4079,210.1051,5754.451842,0
8372,4,47,55.42229,169.9378,4923.409973,0
8373,4,61,40.96005,155.0084,3893.3098,0
8374,3,30,59.48183,162.447,5781.09568,0
8375,8,46,69.53236,144.9607,6106.543065,0
8376,4,40,39.22782,202.65,4443.924934,1
8377,1,57,52.56715,240.1149,4886.937383,1
8378,3,41,41.75833,192.4705,3938.094495,0
8379,8,34,56.64692,157.4836,5092.941424,0
8380,2,83,70.01227,114.9509,6193.095055,0
8381,8,67,69.24438,140.0049,6024.530188,0
8382,0,53,71.32046,137.4686,5994.956113,0
8383,3,72,65.24225,124.9607,5929.34648,0
8384,0,43,48.50031,194.9581,4429.501145,0
8385,3,74,53.15277,220.1185,4873.126502,0
8386,1,78,59.35209,117.4392,5407.054485,0
8387,2,24,55.22442,94.97283,5156.063895,0
8388,5,75,62.72855,104.9781,5706.02232,0
8389,2,35,56.43572,79.97886,4726.723807,0
8390,8,80,61.70044,237.6549,6375.589567,1
8391,0,74,69.38376,152.4555,6426.704792,0
8392,0,33,45.91919,169.9378,4149.794964,0
8393,0,67,70.99616,114.9658,5999.083618,0
8394,1,39,38.92029,184.9785,3747.78242,0
8395,0,32,63.88028,207.4673,5777.144351,0
8396,0,43,68.00942,235.1372,6692.362545,0
8397,5,25,63.04815,200.1465,6023.971515,0
8398,0,89,64.33856,172.4848,5540.302436,0
8399,0,65,62.23314,149.9447,5773.964084,0
8400,4,76,59.14986,169.9671,5205.709911,0
8401,1,58,71.7825,147.4783,6111.281156,0
8402,1,72,43.93445,159.965,3798.956979,0
8403,7,28,68.97498,159.9642,6296.620487,0
8404,3,52,43.69919,127.4421,4235.170641,0
8405,0,89,50.76631,162.5005,4431.684055,0
8406,4,57,36.98095,220.1323,3668.332806,0
8407,2,38,54.8376,162.4937,5015.195312,0
8408,1,30,64.08859,149.989,5732.340761,0
8409,1,22,45.96907,124.9935,4043.335333,0
8410,6,27,48.04306,222.65,4856.923385,0
8411,1,36,60.16674,220.1185,5510.855205,0
8412,1,85,64.15463,137.4836,5738.897418,0
8413,6,84,41.72598,137.4698,4059.807666,0
8414,0,31,53.86603,242.6326,5123.028136,0
8415,2,82,63.96033,162.4689,5514.499448,0
8416,3,87,58.34548,154.9919,5567.462774,0
8417,3,75,59.46147,192.4705,5277.177679,0
8418,0,70,70.59181,164.9853,6602.811435,0
8419,2,19,55.62538,79.97886,4798.898882,0
8420,1,77,54.06613,242.6326,4972.337033,0
8421,3,80,60.98195,182.4433,5725.421883,0
8422,1,70,51.53345,220.1185,4644.934479,0
8423,0,33,64.48611,172.4742,5666.607489,0
8424,2,54,65.63056,132.4798,6238.373858,0
8425,3,23,51.53674,172.4705,5129.540139,0
8426,4,58,48.76309,129.9926,4409.527019,1
8427,2,41,71.02583,220.1149,6849.08497,0
8428,1,55,47.52483,117.4858,4185.014737,0
8429,4,59,68.03642,117.4392,6273.278412,0
8430,4,80,63.37764,262.6106,5836.607029,0
8431,0,84,69.36684,165.0113,5986.22023,0
8432,1,60,64.91577,187.656,5902.115401,0
8433,7,24,60.74742,157.4698,5350.10612,0
8434,4,61,65.25348,137.4686,5598.578895,0
8435,2,68,60.80126,197.484,5961.810975,0
8436,2,49,55.75197,235.1417,5697.928731,0
8437,1,71,61.23692,182.4608,5396.238934,0
8438,5,32,42.93116,190.1737,4390.887942,0
8439,0,58,64.76289,242.6281,5912.297497,0
8440,1,35,63.70616,182.4653,5602.325929,0
8441,0,31,66.74044,112.4844,5598.395048,0
8442,1,43,43.69814,235.1555,4732.920025,1
8443,1,19,55.89461,192.4885,5045.584915,0
8444,0,53,61.2082,184.9496,5827.639737,0
8445,2,41,67.75127,124.9935,5714.326706,0
8446,0,50,67.11199,159.965,5739.420369,0
8447,1,77,55.18746,147.4564,5121.506186,0
8448,7,56,71.97435,164.9785,6916.339606,0
8449,2,55,41.67396,287.6427,4168.120303,0
8450,0,27,68.55339,139.9349,6438.459484,0
8451,1,68,61.13096,149.9845,5397.392962,0
8452,1,61,68.41538,117.4392,6205.418228,0
8453,4,37,66.23131,287.6427,6347.9348,0
8454,1,23,59.64391,217.484,5487.953653,0
8455,8,33,67.39064,255.1665,6579.180799,0
8456,3,88,70.17136,137.4872,5884.793295,0
8457,0,74,62.99453,245.1457,5837.201318,1
8458,1,25,56.26037,242.6326,5322.61702,0
8459,2,68,46.66033,104.9781,4320.023398,0
8460,4,83,69.06894,184.9785,6083.905265,0
8461,1,62,68.45528,240.1149,6125.329205,0
8462,3,20,65.05265,235.1372,6617.854017,0
8463,0,23,64.48112,149.9447,6048.807482,0
8464,2,76,69.45823,119.9897,5938.504348,0
8465,2,55,71.24754,139.9979,6127.777658,0
8466,1,58,62.69829,267.6427,6310.736148,1
8467,0,84,38.58318,147.5031,3296.618156,0
8468,2,77,62.71436,152.4441,5861.982807,0
8469,0,56,70.63479,169.9671,6171.479592,0
8470,6,22,60.04717,147.4421,5434.193829,0
8471,0,63,52.9247,127.4783,4932.430411,0
8472,6,36,69.86605,185.0077,6519.120707,0
8473,1,61,53.39442,220.1615,5026.753166,0
8474,0,76,61.36647,195.0062,5351.472842,0
8475,5,85,71.80608,219.9902,6491.869404,0
8476,7,33,50.40492,162.5299,4727.495412,0
8477,1,49,67.60425,117.4858,5849.950819,0
8478,0,61,60.42738,162.4818,5394.817414,0
8479,0,72,71.99132,222.6326,6840.191109,0
8480,4,53,52.26662,184.9496,5218.124457,0
8481,0,85,63.81393,222.6281,6206.567047,0
8482,4,77,50.44094,182.4433,4984.621447,0
8483,0,53,37.04844,129.9621,3715.869075,0
8484,4,71,60.26349,172.4555,5398.88963,0
8485,1,88,66.10035,217.484,5803.869496,0
8486,0,42,46.03183,119.9568,4478.070702,0
8487,5,44,53.24575,149.9483,4732.155898,0
8488,0,25,61.35418,140.0049,5351.73548,0
8489,4,53,59.60557,127.4421,5648.297688,0
8490,10,43,56.34451,152.4798,5299.289196,0
8491,3,51,61.74695,182.4653,5450.903985,0
8492,3,28,71.99418,192.4705,6458.177025,0
8493,2,53,61.84543,190.1737,5779.47654,0
8494,3,84,45.34674,184.9496,4471.648469,0
8495,1,75,70.99524,202.4433,6087.218845,0
8496,0,89,66.89948,184.961,6163.633177,0
8497,0,37,51.58987,194.9699,4608.506607,0
8498,0,61,43.40615,200.1323,4472.040669,1
8499,3,35,53.91114,149.9778,4810.280705,0
8500,1,34,44.14809,242.6326,4347.709252,0
8501,1,88,49.22149,152.4624,4738.397058,0
8502,1,82,52.60487,184.9797,5048.660319,0
8503,1,64,55.02676,265.1283,5234.71552,1
8504,0,52,50.60009,159.965,4462.198964,0
8505,0,69,48.60336,212.6228,5002.761216,1
8506,2,20,66.03662,194.9744,5877.566424,0
8507,2,86,68.87713,277.6513,6366.330959,0
8508,5,68,60.1745,184.9939,5426.206923,0
8509,2,67,64.2498,210.1051,6230.665916,0
8510,4,22,54.65479,117.4858,5016.831193,0
8511,0,76,70.50947,124.9643,5774.340454,0
8512,0,37,67.06183,149.9447,6261.418751,0
8513,0,35,43.02146,120.0035,3926.009965,0
8514,1,46,49.8063,172.5104,4439.411899,0
8515,1,85,65.91489,242.6573,6020.902258,0
8516,9,20,63.8887,139.9512,6265.689465,0
8517,1,23,69.93109,159.9349,6181.750229,0
8518,1,78,68.38161,147.4783,5767.046848,0
8519,1,37,62.8566,197.6288,5770.590829,0
8520,1,50,56.24647,217.4725,5086.304493,0
8521,2,54,64.86438,184.9797,6175.765224,1
8522,4,50,65.2372,164.9647,6293.093113,0
8523,8,37,48.70941,207.6094,4779.956484,1
8524,2,49,55.49261,230.1344,5277.646823,1
8525,1,37,62.59584,184.9785,5694.262968,0
8526,1,20,68.79248,182.447,6101.712749,0
8527,2,24,56.0677,245.147,5815.707647,0
8528,3,75,56.75264,147.4738,4835.295615,0
8529,0,68,67.00862,149.9845,5765.925076,0
8530,3,74,66.85966,127.4586,5738.328374,0
8531,2,47,68.70194,147.4601,5794.589213,0
8532,0,29,64.9377,149.9447,6066.547252,0
8533,3,62,55.55389,207.6094,5104.889837,0
8534,3,52,67.25716,179.9476,5820.087969,0
8535,0,89,68.11166,207.4754,6277.222751,0
8536,2,80,69.64918,152.4441,6420.370535,0
8537,1,75,59.56187,137.4684,5092.536093,0
8538,1,67,68.6504,235.1591,6217.645459,0
8539,3,25,61.3684,220.1185,5659.896824,0
8540,2,54,68.34963,172.4567,6376.192688,0
8541,10,45,65.90337,169.9447,6034.619881,0
8542,1,63,45.75297,277.6513,4563.265438,1
8543,2,65,70.56361,137.4836,6360.392801,0
8544,2,80,57.0815,164.9785,5545.726878,0
8545,0,33,60.0122,175.0211,5447.179024,0
8546,1,77,71.3386,117.4835,6100.344382,0
8547,1,79,61.9146,222.6326,6069.414411,0
8548,2,53,67.39326,174.9768,6387.155472,0
8549,6,44,65.38821,219.9902,6084.157683,0
8550,0,77,52.69236,112.4551,4224.557626,0
8551,9,43,68.02064,147.4564,6530.78052,0
8552,3,82,44.68507,124.9607,4212.149496,0
8553,0,41,64.5943,235.1555,6467.932969,1
8554,2,64,62.84343,94.97283,5649.203405,0
8555,0,33,65.11394,162.4676,6200.072737,0
8556,2,19,66.74968,169.9378,5964.070556,0
8557,2,75,62.27729,139.9792,5406.926303,0
8558,2,78,48.4017,214.9663,4342.047465,0
8559,3,63,61.65935,200.1465,5771.07207,0
8560,2,87,64.02401,162.4608,5934.141788,0
8561,1,72,58.47534,175.0211,5141.883254,0
8562,0,70,62.77262,114.9976,5334.884836,0
8563,0,61,49.11866,152.4624,4787.709945,1
8564,1,56,65.44262,172.4441,5663.049118,0
8565,1,67,61.09569,252.6378,5591.052659,0
8566,0,89,60.55095,162.4713,5161.466055,0
8567,3,81,54.0833,92.48802,4504.376908,0
8568,1,84,43.73697,212.6415,4458.846728,1
8569,2,77,65.36252,197.5169,5814.585969,0
8570,1,20,38.84886,117.4872,3810.881389,0
8571,2,28,36.19603,112.4551,3095.105954,0
8572,0,28,61.45615,162.4653,5823.6249,0
8573,2,39,48.78507,95.00571,4170.086495,0
8574,1,64,59.00593,214.9525,5227.515273,0
8575,1,25,71.6524,214.9525,6309.319991,0
8576,4,48,41.09672,172.4742,3741.804448,0
8577,0,80,70.68543,152.466,5964.374183,0
8578,1,33,66.82313,137.4978,5880.876863,0
8579,1,66,59.30543,137.4684,5101.031717,0
8580,3,25,62.59775,92.45514,5712.520809,0
8581,1,70,62.27601,147.4601,5244.15561,0
8582,3,33,65.06621,184.9785,5889.077769,0
8583,0,31,64.34133,104.9923,5581.345203,0
8584,0,66,52.30473,242.6326,4833.292191,0
8585,0,49,48.73343,174.9744,4798.910859,0
8586,1,79,67.20217,174.991,5878.968323,0
8587,0,77,71.59338,207.6094,6230.543177,0
8588,0,23,70.90919,252.6378,6555.679518,0
8589,1,63,48.28595,184.9785,4354.210928,0
8590,0,86,45.51779,114.9509,4114.665387,0
8591,3,89,70.14609,167.4564,5873.629847,0
8592,6,58,71.2039,245.175,6771.922364,0
8593,0,40,56.70254,275.1336,5429.870356,0
8594,2,62,67.10152,252.6378,6130.335448,0
8595,2,38,65.12634,187.656,5975.229801,0
8596,1,88,58.85834,252.624,5305.10923,0
8597,2,87,63.82538,144.9607,5319.79287,0
8598,10,53,55.65515,134.9801,5019.79687,0
8599,1,78,65.34077,202.4433,5614.068087,0
8600,3,45,71.11137,162.4608,6683.352536,0
8601,0,58,59.16197,182.4608,5155.773559,0
8602,4,83,42.76683,104.9643,4014.850907,0
8603,4,38,71.74385,192.4404,6445.40917,0
8604,1,40,67.11925,159.965,5885.871902,0
8605,4,49,68.52272,159.9512,5900.606745,0
8606,4,44,49.98309,114.9658,4393.579424,0
8607,3,84,70.40991,172.5034,6066.79912,0
8608,0,88,68.50985,147.4893,5654.807301,0
8609,0,61,70.45931,159.965,5977.627047,0
8610,0,59,57.54686,162.4538,5413.975477,1
8611,0,66,70.83727,104.9629,5990.24437,0
8612,1,18,64.68179,172.4555,5842.329497,0
8613,1,82,52.25168,159.9349,4539.697433,0
8614,4,85,41.36314,255.1417,4048.983361,0
8615,0,18,57.42888,220.1149,5748.819173,0
8616,3,82,67.87061,102.4746,5720.467652,0
8617,1,21,57.3396,207.4754,5648.31533,0
8618,3,41,48.71074,182.4608,4447.513551,0
8619,6,81,65.19543,127.4601,5932.432985,0
8620,4,25,63.47229,137.4698,5973.523544,0
8621,4,33,64.25691,179.9476,5671.161211,0
8622,1,48,61.21945,127.4601,5643.207448,0
8623,2,39,61.0763,174.9919,5422.029613,0
8624,2,78,55.51616,245.147,5546.415428,1
8625,3,28,55.40614,230.1051,5298.247055,0
8626,0,35,61.24745,169.9741,5386.675909,0
8627,3,57,62.68234,197.484,6182.792584,0
8628,4,63,59.33067,169.9741,5260.956377,0
8629,1,47,65.89761,114.9728,5593.200037,0
8630,1,62,64.85756,162.4608,6135.9085,0
8631,1,57,62.78671,182.4608,5569.125917,0
8632,1,40,46.65167,184.9939,4286.838179,0
8633,0,69,64.95453,207.4811,5777.625223,0
8634,1,44,70.9092,139.9568,6127.202373,0
8635,1,31,59.59893,182.447,5312.34805,0
8636,0,22,53.49096,172.4705,5200.58921,0
8637,1,71,71.3757,169.9741,6129.316509,0
8638,0,80,49.26867,144.9607,4088.428701,0
8639,2,22,52.27228,237.6549,5608.519136,0
8640,9,42,71.53607,127.4738,6835.30081,0
8641,2,76,47.62011,162.4713,4159.078651,0
8642,0,42,58.65575,220.1323,5417.413606,0
8643,1,38,50.95377,255.1665,4953.439647,0
8644,2,62,41.88419,242.6326,4054.139668,1
8645,0,41,62.80581,137.4686,5340.455949,0
8646,0,77,43.50607,230.1051,4023.11996,0
8647,1,61,47.29134,214.9663,4276.019791,0
8648,1,87,70.89862,214.9663,6207.390421,0
8649,10,54,55.88646,172.4579,5291.533225,0
8650,0,31,57.51975,252.6378,5385.294842,0
8651,3,20,69.4702,235.1591,6547.536791,0
8652,3,69,71.8434,162.4937,6337.761157,0
8653,2,67,67.5746,207.4673,6026.66605,0
8654,2,26,45.39565,245.1283,4967.376182,1
8655,1,76,48.45122,92.45514,4324.605332,0
8656,0,40,63.57829,187.4673,6092.611808,0
8657,0,86,71.84893,177.4876,6678.820787,0
8658,1,45,71.63571,144.9889,6686.415286,0
8659,1,37,61.63116,252.624,5652.464417,0
8660,0,77,56.21975,162.5299,4844.197414,0
8661,3,68,46.63416,182.4608,4271.125651,0
8662,0,26,45.48614,117.4858,4129.318617,0
8663,0,75,65.351,159.9642,5630.09035,0
8664,9,64,69.67964,187.6094,6806.914428,0
8665,0,87,54.42917,157.4836,4491.178233,0
8666,3,67,67.91936,149.9845,6018.467281,0
8667,1,24,68.43831,172.4555,6130.458297,0
8668,3,59,69.22974,240.1149,6260.19195,0
8669,10,20,66.90749,245.147,6916.234923,0
8670,3,80,47.428,164.967,4715.545669,0
8671,0,67,70.03095,104.9781,6258.956902,0
8672,3,54,71.33938,220.1323,6509.69336,0
8673,4,40,39.35678,194.9882,3850.583581,0
8674,0,77,51.39701,210.1051,5130.234856,0
8675,0,80,60.47246,172.4555,5181.079994,0
8676,1,30,49.11678,204.9634,4563.3631,0
8677,1,35,49.91708,155.0084,4620.120318,0
8678,1,80,43.49892,164.9715,4300.053916,0
8679,4,88,60.41609,230.1051,5495.763652,0
8680,1,64,67.73415,255.1336,6699.368513,0
8681,0,64,57.35881,159.9656,5233.297186,0
8682,4,33,51.72997,172.4742,4744.535154,0
8683,4,32,66.07094,127.482,5753.259075,0
8684,2,81,71.31658,235.1417,6821.289567,0
8685,3,49,67.78527,204.9634,6139.348089,0
8686,0,73,59.1268,219.9902,5338.376401,0
8687,4,44,49.71999,139.9678,4553.52168,0
8688,3,79,66.27257,194.9699,5766.226735,0
8689,7,42,56.78578,232.6378,5918.076763,1
8690,0,30,66.54637,152.4555,6256.189224,0
8691,0,24,70.61755,159.9794,6531.657744,0
8692,3,57,51.98225,182.4608,4745.40142,0
8693,3,22,68.18047,182.4676,6166.262519,0
8694,10,43,55.8392,144.9889,5722.756561,0
8695,1,58,50.77278,137.4978,4401.494135,0
8696,0,68,61.8783,127.4421,5662.202015,0
8697,4,74,55.92296,124.9643,4626.563441,0
8698,1,87,70.22382,117.4872,6244.295389,0
8699,3,57,37.10779,134.9509,3281.794165,0
8700,3,34,71.85451,169.9447,6342.815783,0
8701,1,35,71.40033,125.0073,6083.031895,0
8702,0,48,48.14443,139.9512,4524.487668,0
8703,3,53,69.80263,112.4551,5797.577084,0
8704,3,42,62.90882,245.1457,5980.394774,0
8705,0,18,52.38257,192.4705,4791.676231,0
8706,0,45,55.49451,217.484,5127.332044,0
8707,2,24,57.65949,177.4945,5759.875218,0
8708,4,68,70.50313,172.4567,6568.314412,0
8709,3,79,63.56932,222.65,5866.269219,0
8710,1,20,48.20556,117.472,4321.775833,0
8711,3,21,50.69797,220.1478,4917.704271,0
8712,4,76,66.00509,222.6143,6410.875978,0
8713,1,81,58.46541,149.989,5104.379413,0
8714,0,62,71.9039,222.6281,6944.850526,0
8715,2,47,69.35321,152.4624,6553.155711,0
8716,0,60,44.14411,214.9663,3990.635991,0
8717,1,25,50.72837,219.9902,4791.332346,0
8718,1,78,66.19707,172.4624,5748.631133,0
8719,0,35,46.94667,210.127,4471.005057,0
8720,1,58,62.50486,182.4653,5510.771354,0
8721,3,25,67.69816,117.472,5917.079917,0
8722,0,29,59.94097,124.9781,5143.298984,0
8723,0,66,63.45694,172.4567,5792.097707,0
8724,0,53,62.83864,129.9763,5499.615826,0
8725,3,33,54.07581,172.5104,4893.437646,0
8726,1,34,70.33975,162.4676,6608.716989,0
8727,5,28,61.70273,137.4836,5930.301451,0
8728,4,25,55.74501,177.4876,5600.149879,0
8729,7,55,71.12475,179.9794,6273.577349,0
8730,0,88,66.96136,245.1283,6469.578976,0
8731,2,79,71.99373,222.6143,6877.221038,0
8732,3,24,60.98321,132.4798,5939.670076,0
8733,0,18,60.50817,174.9618,5474.791065,0
8734,2,34,59.53457,152.4884,5403.227013,0
8735,4,31,71.12849,114.9838,6103.615106,0
8736,0,72,67.78399,230.1051,6028.793302,0
8737,6,56,60.77384,147.4738,5401.717861,0
8738,10,87,64.38287,152.509,5932.680002,0
8739,2,70,62.86571,267.6427,6315.89486,0
8740,1,80,51.60705,159.9349,4446.381359,0
8741,2,62,62.4542,257.6549,5898.163738,0
8742,2,18,60.21411,159.965,5422.994493,0
8743,6,79,47.1766,139.9512,4528.256454,0
8744,1,42,64.5472,257.6549,6104.448181,0
8745,2,41,51.92063,162.4689,4662.416793,0
8746,1,28,54.09544,242.6435,5158.501952,0
8747,2,36,56.19138,184.9496,5533.878378,0
8748,2,31,57.98413,174.9768,5688.321792,0
8749,1,81,62.60438,147.4564,5716.118122,0
8750,1,65,42.04904,147.4564,4002.030513,0
8751,0,64,62.71718,242.6281,5772.05845,1
8752,0,42,47.4649,129.9483,4571.667787,0
8753,0,83,63.38783,257.6513,6325.364407,1
8754,1,43,56.15392,124.9643,4737.057384,0
8755,3,45,62.13428,267.6427,6368.713686,0
8756,0,35,63.90796,152.4624,6037.703682,0
8757,8,40,62.75391,127.4887,5743.678257,0
8758,2,42,64.25291,137.4836,6001.002897,0
8759,0,65,69.22651,142.4713,6317.450344,0
8760,3,86,36.28161,275.1198,3570.28345,1
8761,4,56,46.38454,112.4844,3971.648787,0
8762,2,48,62.53352,172.4624,5577.591754,0
8763,3,45,38.29305,204.9634,3735.933485,0
8764,1,44,50.62244,220.1323,4783.40882,0
8765,4,27,64.88052,149.9928,6167.49975,0
8766,7,49,45.66396,147.4783,4103.113939,0
8767,2,68,69.59341,117.4392,6309.777908,0
8768,1,44,62.1578,149.9621,5467.127682,0
8769,1,78,71.13694,197.4945,6195.809016,0
8770,10,39,64.14083,144.9607,5667.006419,0
8771,3,60,69.657,257.6513,6959.755373,0
8772,7,87,41.23951,112.4844,3623.079115,0
8773,1,42,49.20691,139.9568,4355.520561,0
8774,8,33,56.37573,225.1457,6089.067076,0
8775,2,63,39.42138,127.4601,3838.72543,0
8776,1,72,66.31761,142.4689,6123.146207,0
8777,8,39,62.52045,222.65,6018.341413,0
8778,1,81,71.40954,134.9509,5869.863059,0
8779,2,51,58.96403,172.4567,5534.707356,0
8780,4,39,60.72007,192.4885,5385.46775,0
8781,3,55,61.46188,137.4836,5760.474223,0
8782,1,49,55.09485,142.4689,5278.98567,0
8783,0,18,40.53237,134.9509,3515.623391,0
8784,3,88,71.26615,112.4551,5802.742727,0
8785,2,22,51.36891,144.9607,4429.96209,0
8786,2,51,51.2129,104.9629,4493.014399,0
8787,0,34,52.17851,242.6106,5360.147757,1
8788,1,51,57.07265,207.4974,5095.801843,0
8789,2,51,50.49273,127.4601,4702.945848,0
8790,0,72,57.00347,155.0084,5048.669549,0
8791,1,79,71.44791,147.4738,5964.710238,0
8792,2,80,66.50713,230.1344,6078.515237,0
8793,3,24,61.82003,130.0064,5640.896253,0
8794,4,82,51.99282,139.9349,4977.28191,0
8795,4,46,68.93363,204.9797,6101.208542,0
8796,0,71,68.59726,149.9447,6228.700498,0
8797,2,67,67.53691,134.9509,5711.519767,0
8798,4,77,65.77898,127.4586,5756.842503,0
8799,0,49,64.48578,197.4876,5783.315378,0
8800,1,78,68.68812,275.1198,6237.31669,0
8801,0,89,64.79987,200.1185,6099.425081,0
8802,2,26,66.70002,159.9512,5765.098354,0
8803,4,42,55.40847,157.4698,4843.560902,0
8804,1,45,58.52385,192.4404,5246.886102,0
8805,4,51,69.12212,179.9476,6093.076557,0
8806,7,65,70.7555,255.1336,7081.306842,1
8807,4,72,62.23897,139.9512,5806.10196,0
8808,3,43,69.27587,175.0048,6309.305361,0
8809,4,44,48.27562,139.9349,4797.290998,0
8810,2,50,69.31577,127.4958,5979.37126,0
8811,0,86,43.87969,207.4811,4042.115496,1
8812,1,29,60.99965,217.4725,5544.621469,0
8813,0,56,57.60401,137.4686,4865.052135,0
8814,1,29,47.67256,222.65,4666.085107,0
8815,0,73,65.99581,207.4754,6238.598854,0
8816,0,73,65.27026,139.9979,5599.71353,0
8817,3,65,68.61891,162.4653,6463.857008,0
8818,0,82,47.60481,275.1336,4546.718887,1
8819,2,83,68.47424,159.9512,5805.877345,0
8820,2,49,62.78883,242.6281,5841.624759,0
8821,0,82,48.01685,227.4754,4240.153662,0
8822,2,79,71.07998,222.6792,6522.842043,0
8823,0,77,61.48122,242.6573,5700.115786,1
8824,1,18,70.42068,204.9496,6314.533192,0
8825,5,26,67.10773,117.4835,6044.025399,0
8826,0,22,60.31971,149.9598,5264.734623,0
8827,10,66,60.69166,160.0013,5456.214913,0
8828,1,63,70.56821,139.9568,6036.967859,0
8829,1,54,58.95425,92.48802,4930.445331,0
8830,2,35,65.66957,255.1372,6174.944351,0
8831,6,80,50.71608,149.9707,4577.776917,0
8832,4,72,70.77383,147.4601,5943.959339,0
8833,3,50,63.9264,159.9875,5559.691145,0
8834,0,77,71.59439,127.4887,6018.175438,0
8835,1,61,71.05361,162.4538,6497.863463,0
8836,0,29,58.73457,129.9483,5537.702266,0
8837,1,84,68.20321,139.9678,5797.443843,0
8838,0,30,51.67488,242.6573,5050.700652,1
8839,1,41,60.93346,164.967,5888.45156,0
8840,4,77,42.82102,137.4978,3862.289881,0
8841,0,28,58.57249,112.4844,4938.967049,0
8842,3,84,55.68741,114.9838,4637.682474,0
8843,6,77,69.5048,165.0113,6205.183353,0
8844,0,86,62.89177,197.6288,5629.088178,0
8845,1,63,53.60305,217.4702,4863.296508,0
8846,1,69,54.37409,147.4601,4599.967755,0
8847,2,67,52.71022,262.6106,4943.594438,0
8848,0,21,64.56029,222.6654,5989.347785,0
8849,2,48,51.9647,154.9755,5185.231247,0
8850,3,76,64.56459,220.1149,6235.697033,0
8851,5,21,58.51928,164.9647,5868.506672,0
8852,3,24,69.24664,207.4673,6335.435305,0
8853,0,77,71.75497,162.4538,6472.088412,0
8854,3,53,71.53606,172.4404,6761.913319,0
8855,0,34,62.5567,200.1185,6095.950269,0
8856,1,58,69.74686,242.6106,6751.757527,0
8857,3,33,55.48531,139.983,5283.145343,0
8858,4,60,68.69992,104.9643,6215.161258,0
8859,2,56,65.16987,139.9512,5954.856404,0
8860,0,48,50.55452,124.9935,4303.028243,0
8861,2,62,58.0434,139.9512,5433.542284,0
8862,0,61,70.21916,214.9663,6206.176515,0
8863,0,37,61.18471,117.4686,5716.521753,0
8864,1,89,70.19945,242.6326,6254.922893,0
8865,1,68,56.76973,242.6143,5174.530815,1
8866,1,82,42.02106,117.5152,3701.191181,0
8867,3,41,59.59171,232.6228,5673.784205,0
8868,0,54,58.90417,144.9607,4880.899279,0
8869,3,36,55.64344,174.9882,5580.901602,0
8870,0,36,37.90754,139.9875,3794.802552,0
8871,6,65,65.87966,222.6326,6594.127635,0
8872,1,25,60.05643,137.4392,5272.094696,0
8873,2,53,71.21314,207.6094,6386.697896,0
8874,1,31,63.53539,232.6378,6369.536182,0
8875,1,63,58.56191,207.4811,5351.338273,0
8876,1,85,59.47229,159.983,4968.105348,0
8877,2,74,46.55186,137.4872,3964.578207,0
8878,5,43,65.28923,127.4783,6165.048793,0
8879,0,35,63.58076,114.9728,5329.635404,0
8880,1,82,71.96235,194.9882,6292.15687,0
8881,0,86,65.11343,147.4421,5372.485557,0
8882,3,60,55.42799,149.9598,4831.683083,0
8883,1,56,54.40563,242.6281,5100.988534,0
8884,3,58,52.8369,159.9349,4727.906301,0
8885,0,60,54.28949,164.9715,5218.998099,0
8886,2,36,63.39683,182.4676,5697.615578,0
8887,3,20,57.87473,222.6281,5978.333259,0
8888,4,64,66.35321,187.4673,6364.433854,0
8889,1,55,46.75485,112.4551,3840.965627,0
8890,0,85,48.42652,252.6378,4463.168123,0
8891,0,18,58.89646,225.1457,6051.457992,0
8892,0,19,70.52668,164.9853,6717.631884,0
8893,4,59,71.64551,225.1457,7084.802797,1
8894,0,32,39.23505,194.9663,4093.69412,0
8895,1,29,67.15929,245.1283,6710.02165,0
